category,descrip,name,topics,type,views,views_norm
Government,"This dataset includes the Internal Service Fund data included in the annual operating budget.  Internal Service Funds (ISF) are proprietary funds used to record activity (primarily goods and services) provided by one department to other departments of the County government on a cost-reimbursable basis.  The County uses this type of fund to account for Motor Pool, Central Duplicating, Liability and Property Coverage Self-Insurance, and Employee Health Benefits Self-Insurance.
Update Frequency:  Annual",Fiscal Year 2013 Budget - Internal Service Funds,"['internal service funds', 'funds', 'service', 'internal', 'budget']",Dataset,496.0,0.001398254437202589
Finance/Tax/Property,"This dataset includes the Internal Service Fund data included in the annual operating budget. Internal Service Funds (ISF) are proprietary funds used to record activity (primarily goods and services) provided by one department to other departments of the County government on a cost-reimbursable basis. The County uses this type of fund to account for Motor Pool, Central Duplicating, Liability and Property Coverage Self-Insurance, and Employee Health Benefits Self-Insurance. Update Frequency: Annually",Fiscal Year 2015 County Executive Recommended Operating Budget ? Internal Service Funds,"['funds', 'service', 'internal', 'financial budget']",Dataset,493.0,0.0013897972531066057
,This dataset includes County spending data for Montgomery County government. It does not include agency spending. Data considered sensitive or confidential and will be encrypted before it is posted.,pie chart,"['purchase order', 'suppliers', 'vendors', 'invoices', 'checks']",Filtered View,484.0,0.0013644257008186553
Government,"The following dataset is a listing of all active County contracts.  This list is updated daily.  Contract spending information can be found at:  https://data.montgomerycountymd.gov/Finance-Tax-Property/Contract-Spending/wv2m-su7v
Update Frequency:  Daily",Prevailing Wage Contracts,"['contract', 'procurement', 'contracts']",Filtered View,480.0,0.0013531494553573442
Government,"Bar chart display of all cable complaints filed with the Montgomery County Cable Office in calendar year 2011, by type of complaint.",2011 Cable Complaints - By Type of Complaint,"['complaints', 'cable']",Chart,479.0,0.0013503303939920164
,CIP DataSet for Budget Montgomery,CIP DataSet for Budget Montgomery,[],Dataset,478.0,0.0013475113326266886
Public Safety,Update frequency:  Daily,Germantown District Crime Map,"['bethesda', 'arson', 'district', 'assault', 'theft']",Map,476.0,0.001341873209896033
Government,The dataset contains a listing of all active and closed Montgomery County solicitations issued in the past 7 years. Data Update Frequency : Daily.,Solicitations - API,"['solicitation', 'bid', 'contract', 'business']",Filtered View,474.0,0.0013362350871653774
Education,"Address and Locations of all Public Schools in Montgomery County, MD.",Public Middle Schools,['schools'],Filtered View,472.0,0.0013305969644347218
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",Open MC311 Service Requests Summary,"['services', 'mc311']",Filtered View,468.0,0.0013193207189734107
,This dataset contains leaf collection dates for area and subarea where leaf collection service is provided by Montgomery County Department of Transportation. Update Frequency - Daily (September through December).  Monthly update (January through August) on the first day of each month.,Leaf Pickup,"['department of transportation', 'schedule', 'log', 'leaf collection']",Calendar,465.0,0.0013108635348774273
,Dataset for Electrical Building Permits,ElectricalBuildingPermits-API,[],Filtered View,463.0,0.0013052254121467717
Community/Recreation,"List of all companies licensed by Montgomery County to sell alcoholic beverages to include name, address, and account number.
Update Frequency:  Monthly",Department of Liquor Control (DLC) Licensee Data - API,"['license', 'liquor', 'dining', 'restaurant', 'alcohol']",Filtered View,461.0,0.001299587289416116
